id,class_label,rank_label
15794,家居,可公开
15795,财经,高风险
15796,房产,中风险
15797,科技,中风险
15798,教育,低风险
15799,教育,低风险
15800,科技,中风险
15801,财经,高风险
15802,体育,可公开
15803,体育,可公开
15804,游戏,低风险
15805,时政,高风险
15806,时政,高风险
15807,教育,低风险
15808,时政,高风险
15809,房产,中风险
15810,财经,高风险
15811,家居,可公开
15812,教育,低风险
15813,娱乐,可公开
15814,时尚,低风险
15815,家居,可公开
15816,家居,可公开
15817,游戏,低风险
15818,时政,高风险
15819,教育,低风险
15820,时尚,低风险
15821,房产,中风险
15822,时尚,低风险
15823,教育,低风险
15824,体育,可公开
15825,科技,中风险
15826,游戏,低风险
15827,娱乐,可公开
15828,娱乐,可公开
15829,娱乐,可公开
15830,体育,可公开
15831,家居,可公开
15832,教育,低风险
15833,家居,可公开
15834,游戏,低风险
15835,游戏,低风险
15836,游戏,低风险
15837,体育,可公开
15838,游戏,低风险
15839,游戏,低风险
15840,时政,高风险
15841,财经,高风险
15842,时尚,低风险
15843,科技,中风险
15844,游戏,低风险
15845,时政,高风险
15846,时政,高风险
15847,游戏,低风险
15848,家居,可公开
15849,游戏,低风险
15850,家居,可公开
15851,教育,低风险
15852,时尚,低风险
15853,时尚,低风险
15854,家居,可公开
15855,财经,高风险
15856,时政,高风险
15857,游戏,低风险
15858,时尚,低风险
15859,财经,高风险
15860,体育,可公开
15861,游戏,低风险
15862,时政,高风险
15863,科技,中风险
15864,时尚,低风险
15865,财经,高风险
15866,科技,中风险
15867,时政,高风险
15868,房产,中风险
15869,家居,可公开
15870,时政,高风险
15871,体育,可公开
15872,教育,低风险
15873,娱乐,可公开
15874,体育,可公开
15875,家居,可公开
15876,财经,高风险
15877,教育,低风险
15878,财经,高风险
15879,时政,高风险
15880,房产,中风险
15881,时政,高风险
15882,教育,低风险
15883,时尚,低风险
15884,财经,高风险
15885,财经,高风险
15886,科技,中风险
15887,时尚,低风险
15888,家居,可公开
15889,时尚,低风险
15890,游戏,低风险
15891,时政,高风险
15892,体育,可公开
15893,家居,可公开
15894,娱乐,可公开
15895,家居,可公开
15896,财经,高风险
15897,娱乐,可公开
15898,房产,中风险
15899,时政,高风险
15900,时尚,低风险
15901,房产,中风险
15902,时政,高风险
15903,时政,高风险
15904,时尚,低风险
15905,时尚,低风险
15906,财经,高风险
15907,娱乐,可公开
15908,财经,高风险
15909,时尚,低风险
15910,体育,可公开
15911,家居,可公开
15912,时尚,低风险
15913,家居,可公开
15914,游戏,低风险
15915,时政,高风险
15916,游戏,低风险
15917,游戏,低风险
15918,家居,可公开
15919,科技,中风险
15920,财经,高风险
15921,游戏,低风险
15922,时尚,低风险
15923,时政,高风险
15924,时政,高风险
15925,房产,中风险
15926,家居,可公开
15927,游戏,低风险
15928,时政,高风险
15929,家居,可公开
15930,房产,中风险
15931,房产,中风险
15932,时政,高风险
15933,家居,可公开
15934,财经,高风险
15935,时政,高风险
15936,房产,中风险
15937,财经,高风险
15938,教育,低风险
15939,娱乐,可公开
15940,时政,高风险
15941,时尚,低风险
15942,时政,高风险
15943,时政,高风险
15944,财经,高风险
15945,时政,高风险
15946,家居,可公开
15947,教育,低风险
15948,房产,中风险
15949,体育,可公开
15950,财经,高风险
15951,家居,可公开
15952,时政,高风险
15953,游戏,低风险
15954,家居,可公开
15955,财经,高风险
15956,游戏,低风险
15957,房产,中风险
15958,家居,可公开
15959,教育,低风险
15960,教育,低风险
15961,时政,高风险
15962,家居,可公开
15963,家居,可公开
15964,时政,高风险
15965,教育,低风险
15966,时尚,低风险
15967,家居,可公开
15968,家居,可公开
15969,娱乐,可公开
15970,时尚,低风险
15971,娱乐,可公开
15972,房产,中风险
15973,房产,中风险
15974,家居,可公开
15975,时尚,低风险
15976,家居,可公开
15977,财经,高风险
15978,时政,高风险
15979,房产,中风险
15980,时尚,低风险
15981,财经,高风险
15982,家居,可公开
15983,游戏,低风险
15984,教育,低风险
15985,财经,高风险
15986,教育,低风险
15987,家居,可公开
15988,科技,中风险
15989,时尚,低风险
15990,时政,高风险
15991,时政,高风险
15992,娱乐,可公开
15993,游戏,低风险
15994,财经,高风险
15995,科技,中风险
15996,娱乐,可公开
15997,教育,低风险
15998,游戏,低风险
15999,房产,中风险
16000,体育,可公开
16001,时政,高风险
16002,游戏,低风险
16003,教育,低风险
16004,体育,可公开
16005,游戏,低风险
16006,娱乐,可公开
16007,教育,低风险
16008,体育,可公开
16009,财经,高风险
16010,教育,低风险
16011,娱乐,可公开
16012,娱乐,可公开
16013,时尚,低风险
16014,财经,高风险
16015,体育,可公开
16016,教育,低风险
16017,游戏,低风险
16018,教育,低风险
16019,体育,可公开
16020,时尚,低风险
16021,教育,低风险
16022,游戏,低风险
16023,科技,中风险
16024,财经,高风险
16025,教育,低风险
16026,体育,可公开
16027,体育,可公开
16028,教育,低风险
16029,房产,中风险
16030,娱乐,可公开
16031,时政,高风险
16032,教育,低风险
16033,家居,可公开
16034,财经,高风险
16035,游戏,低风险
16036,教育,低风险
16037,家居,可公开
16038,教育,低风险
16039,体育,可公开
16040,教育,低风险
16041,家居,可公开
16042,时尚,低风险
16043,时政,高风险
16044,娱乐,可公开
16045,家居,可公开
16046,体育,可公开
16047,财经,高风险
16048,科技,中风险
16049,教育,低风险
16050,时尚,低风险
16051,体育,可公开
16052,科技,中风险
16053,财经,高风险
16054,房产,中风险
16055,娱乐,可公开
16056,房产,中风险
16057,房产,中风险
16058,财经,高风险
16059,时政,高风险
16060,房产,中风险
16061,财经,高风险
16062,时尚,低风险
16063,财经,高风险
16064,财经,高风险
16065,家居,可公开
16066,教育,低风险
16067,房产,中风险
16068,体育,可公开
16069,财经,高风险
16070,时尚,低风险
16071,家居,可公开
16072,体育,可公开
16073,财经,高风险
16074,娱乐,可公开
16075,家居,可公开
16076,娱乐,可公开
16077,体育,可公开
16078,时尚,低风险
16079,时尚,低风险
16080,体育,可公开
16081,科技,中风险
16082,娱乐,可公开
16083,家居,可公开
16084,家居,可公开
16085,游戏,低风险
16086,房产,中风险
16087,财经,高风险
16088,科技,中风险
16089,体育,可公开
16090,家居,可公开
16091,体育,可公开
16092,时政,高风险
16093,房产,中风险
16094,游戏,低风险
16095,财经,高风险
16096,时尚,低风险
16097,体育,可公开
16098,体育,可公开
16099,体育,可公开
16100,娱乐,可公开
16101,房产,中风险
16102,房产,中风险
16103,娱乐,可公开
16104,时尚,低风险
16105,教育,低风险
16106,家居,可公开
16107,娱乐,可公开
16108,家居,可公开
16109,体育,可公开
16110,科技,中风险
16111,家居,可公开
16112,体育,可公开
16113,游戏,低风险
16114,时政,高风险
16115,游戏,低风险
16116,房产,中风险
16117,游戏,低风险
16118,体育,可公开
16119,娱乐,可公开
16120,家居,可公开
16121,时尚,低风险
16122,时政,高风险
16123,科技,中风险
16124,家居,可公开
16125,体育,可公开
16126,房产,中风险
16127,时政,高风险
16128,科技,中风险
16129,家居,可公开
16130,体育,可公开
16131,科技,中风险
16132,财经,高风险
16133,财经,高风险
16134,时尚,低风险
16135,财经,高风险
16136,游戏,低风险
16137,游戏,低风险
16138,时政,高风险
16139,体育,可公开
16140,时政,高风险
16141,财经,高风险
16142,财经,高风险
16143,家居,可公开
16144,游戏,低风险
16145,时政,高风险
16146,教育,低风险
16147,游戏,低风险
16148,体育,可公开
16149,科技,中风险
16150,游戏,低风险
16151,教育,低风险
16152,家居,可公开
16153,体育,可公开
16154,时尚,低风险
16155,教育,低风险
16156,家居,可公开
16157,时政,高风险
16158,财经,高风险
16159,体育,可公开
16160,家居,可公开
16161,教育,低风险
16162,房产,中风险
16163,家居,可公开
16164,体育,可公开
16165,家居,可公开
16166,游戏,低风险
16167,家居,可公开
16168,财经,高风险
16169,时政,高风险
16170,时政,高风险
16171,家居,可公开
16172,游戏,低风险
16173,财经,高风险
16174,财经,高风险
16175,教育,低风险
16176,时尚,低风险
16177,教育,低风险
16178,财经,高风险
16179,游戏,低风险
16180,时政,高风险
16181,教育,低风险
16182,科技,中风险
16183,体育,可公开
16184,家居,可公开
16185,房产,中风险
16186,教育,低风险
16187,体育,可公开
16188,娱乐,可公开
16189,科技,中风险
16190,教育,低风险
16191,教育,低风险
16192,体育,可公开
16193,财经,高风险
16194,教育,低风险
16195,家居,可公开
16196,科技,中风险
16197,时政,高风险
16198,科技,中风险
16199,财经,高风险
16200,娱乐,可公开
16201,房产,中风险
16202,教育,低风险
16203,财经,高风险
16204,体育,可公开
16205,时政,高风险
16206,时政,高风险
16207,房产,中风险
16208,时尚,低风险
16209,时政,高风险
16210,游戏,低风险
16211,财经,高风险
16212,时政,高风险
16213,教育,低风险
16214,游戏,低风险
16215,体育,可公开
16216,家居,可公开
16217,游戏,低风险
16218,游戏,低风险
16219,科技,中风险
16220,房产,中风险
16221,房产,中风险
16222,体育,可公开
16223,体育,可公开
16224,娱乐,可公开
16225,房产,中风险
16226,游戏,低风险
16227,体育,可公开
16228,游戏,低风险
16229,家居,可公开
16230,娱乐,可公开
16231,财经,高风险
16232,财经,高风险
16233,时政,高风险
16234,时政,高风险
16235,娱乐,可公开
16236,时政,高风险
16237,教育,低风险
16238,娱乐,可公开
16239,财经,高风险
16240,财经,高风险
16241,时政,高风险
16242,时政,高风险
16243,教育,低风险
16244,财经,高风险
16245,家居,可公开
16246,教育,低风险
16247,体育,可公开
16248,游戏,低风险
16249,时政,高风险
16250,财经,高风险
16251,科技,中风险
16252,时政,高风险
16253,游戏,低风险
16254,房产,中风险
16255,家居,可公开
16256,游戏,低风险
16257,游戏,低风险
16258,教育,低风险
16259,游戏,低风险
16260,体育,可公开
16261,时尚,低风险
16262,房产,中风险
16263,游戏,低风险
16264,时尚,低风险
16265,娱乐,可公开
16266,游戏,低风险
16267,家居,可公开
16268,教育,低风险
16269,游戏,低风险
16270,教育,低风险
16271,财经,高风险
16272,房产,中风险
16273,家居,可公开
16274,娱乐,可公开
16275,时尚,低风险
16276,财经,高风险
16277,时尚,低风险
16278,体育,可公开
16279,时政,高风险
16280,科技,中风险
16281,家居,可公开
16282,娱乐,可公开
16283,游戏,低风险
16284,房产,中风险
16285,娱乐,可公开
16286,家居,可公开
16287,体育,可公开
16288,体育,可公开
16289,财经,高风险
16290,体育,可公开
16291,体育,可公开
16292,教育,低风险
16293,时尚,低风险
16294,房产,中风险
16295,房产,中风险
16296,家居,可公开
16297,体育,可公开
16298,科技,中风险
16299,游戏,低风险
16300,时尚,低风险
16301,体育,可公开
16302,游戏,低风险
16303,娱乐,可公开
16304,房产,中风险
16305,时政,高风险
16306,时尚,低风险
16307,家居,可公开
16308,财经,高风险
16309,体育,可公开
16310,教育,低风险
16311,时尚,低风险
16312,娱乐,可公开
16313,家居,可公开
16314,体育,可公开
